SEL SHELLSEL cid   182576 id   15 ele DKT_CST  nodes  28584 28159 28160
SEL SHELLSEL cid   182577 id   15 ele DKT_CST  nodes  28584 28160 28583
SEL SHELLSEL cid   182578 id   15 ele DKT_CST  nodes  28160 28219 28220
SEL SHELLSEL cid   182579 id   15 ele DKT_CST  nodes  28160 28220 28161
SEL SHELLSEL cid   182580 id   15 ele DKT_CST  nodes  28161 28220 28221
SEL SHELLSEL cid   182581 id   15 ele DKT_CST  nodes  28161 28221 28162
SEL SHELLSEL cid   182582 id   15 ele DKT_CST  nodes  28224 28283 28284
SEL SHELLSEL cid   182583 id   15 ele DKT_CST  nodes  28224 28284 28225
SEL SHELLSEL cid   182584 id   15 ele DKT_CST  nodes  28581 28162 28163
SEL SHELLSEL cid   182585 id   15 ele DKT_CST  nodes  28581 28163 28580
SEL SHELLSEL cid   182586 id   15 ele DKT_CST  nodes  28227 28286 28287
SEL SHELLSEL cid   182587 id   15 ele DKT_CST  nodes  28227 28287 28228
SEL SHELLSEL cid   182588 id   15 ele DKT_CST  nodes  28580 28163 28164
SEL SHELLSEL cid   182589 id   15 ele DKT_CST  nodes  28580 28164 28579
SEL SHELLSEL cid   182590 id   15 ele DKT_CST  nodes  28228 28287 28288
SEL SHELLSEL cid   182591 id   15 ele DKT_CST  nodes  28228 28288 28229
SEL SHELLSEL cid   182592 id   15 ele DKT_CST  nodes  28579 28164 28165
SEL SHELLSEL cid   182593 id   15 ele DKT_CST  nodes  28579 28165 28578
SEL SHELLSEL cid   182594 id   15 ele DKT_CST  nodes  28165 28224 28225
SEL SHELLSEL cid   182595 id   15 ele DKT_CST  nodes  28165 28225 28166
SEL SHELLSEL cid   182596 id   15 ele DKT_CST  nodes  28166 28225 28226
SEL SHELLSEL cid   182597 id   15 ele DKT_CST  nodes  28166 28226 28167
SEL SHELLSEL cid   182598 id   15 ele DKT_CST  nodes  28229 28288 28289
SEL SHELLSEL cid   182599 id   15 ele DKT_CST  nodes  28229 28289 28230
SEL SHELLSEL cid   182600 id   15 ele DKT_CST  nodes  28576 28167 28168
SEL SHELLSEL cid   182601 id   15 ele DKT_CST  nodes  28576 28168 28575
SEL SHELLSEL cid   182602 id   15 ele DKT_CST  nodes  28230 28289 28290
SEL SHELLSEL cid   182603 id   15 ele DKT_CST  nodes  28230 28290 28231
SEL SHELLSEL cid   182604 id   15 ele DKT_CST  nodes  28575 28168 28169
SEL SHELLSEL cid   182605 id   15 ele DKT_CST  nodes  28575 28169 28574
SEL SHELLSEL cid   182606 id   15 ele DKT_CST  nodes  28231 28290 28291
SEL SHELLSEL cid   182607 id   15 ele DKT_CST  nodes  28231 28291 28232
SEL SHELLSEL cid   182608 id   15 ele DKT_CST  nodes  28574 28169 28170
SEL SHELLSEL cid   182609 id   15 ele DKT_CST  nodes  28574 28170 28573
SEL SHELLSEL cid   182610 id   15 ele DKT_CST  nodes  28236 28295 28296
SEL SHELLSEL cid   182611 id   15 ele DKT_CST  nodes  28236 28296 28237
SEL SHELLSEL cid   182612 id   15 ele DKT_CST  nodes  28573 28170 28171
SEL SHELLSEL cid   182613 id   15 ele DKT_CST  nodes  28573 28171 28572
SEL SHELLSEL cid   182614 id   15 ele DKT_CST  nodes  28235 28294 28295
SEL SHELLSEL cid   182615 id   15 ele DKT_CST  nodes  28235 28295 28236
SEL SHELLSEL cid   182616 id   15 ele DKT_CST  nodes  28572 28171 28172
SEL SHELLSEL cid   182617 id   15 ele DKT_CST  nodes  28572 28172 28571
SEL SHELLSEL cid   182618 id   15 ele DKT_CST  nodes  28172 28231 28232
SEL SHELLSEL cid   182619 id   15 ele DKT_CST  nodes  28172 28232 28173
SEL SHELLSEL cid   182620 id   15 ele DKT_CST  nodes  28173 28232 28233
SEL SHELLSEL cid   182621 id   15 ele DKT_CST  nodes  28173 28233 28174
SEL SHELLSEL cid   182622 id   15 ele DKT_CST  nodes  28174 28233 28234
SEL SHELLSEL cid   182623 id   15 ele DKT_CST  nodes  28174 28234 28175
SEL SHELLSEL cid   182624 id   15 ele DKT_CST  nodes  28237 28296 28297
SEL SHELLSEL cid   182625 id   15 ele DKT_CST  nodes  28237 28297 28238
SEL SHELLSEL cid   182626 id   15 ele DKT_CST  nodes  28568 28175 28176
SEL SHELLSEL cid   182627 id   15 ele DKT_CST  nodes  28568 28176 28567
SEL SHELLSEL cid   182628 id   15 ele DKT_CST  nodes  28179 28238 28239
SEL SHELLSEL cid   182629 id   15 ele DKT_CST  nodes  28179 28239 28180
SEL SHELLSEL cid   182630 id   15 ele DKT_CST  nodes  28567 28176 28177
SEL SHELLSEL cid   182631 id   15 ele DKT_CST  nodes  28567 28177 28566
SEL SHELLSEL cid   182632 id   15 ele DKT_CST  nodes  28299 28358 28359
SEL SHELLSEL cid   182633 id   15 ele DKT_CST  nodes  28299 28359 28300
SEL SHELLSEL cid   182634 id   15 ele DKT_CST  nodes  28566 28177 28178
SEL SHELLSEL cid   182635 id   15 ele DKT_CST  nodes  28566 28178 28565
SEL SHELLSEL cid   182636 id   15 ele DKT_CST  nodes  28178 28237 28238
SEL SHELLSEL cid   182637 id   15 ele DKT_CST  nodes  28178 28238 28179
SEL SHELLSEL cid   182638 id   15 ele DKT_CST  nodes  28300 28359 28360
SEL SHELLSEL cid   182639 id   15 ele DKT_CST  nodes  28300 28360 28301
SEL SHELLSEL cid   182640 id   15 ele DKT_CST  nodes  28301 28360 28361
SEL SHELLSEL cid   182641 id   15 ele DKT_CST  nodes  28301 28361 28302
SEL SHELLSEL cid   182642 id   15 ele DKT_CST  nodes  28563 28180 28181
SEL SHELLSEL cid   182643 id   15 ele DKT_CST  nodes  28563 28181 28562
SEL SHELLSEL cid   182644 id   15 ele DKT_CST  nodes  28302 28361 28542
SEL SHELLSEL cid   182645 id   15 ele DKT_CST  nodes  28302 28542 28543
SEL SHELLSEL cid   182646 id   15 ele DKT_CST  nodes  28552 28551 28362
SEL SHELLSEL cid   182647 id   15 ele DKT_CST  nodes  28552 28362 28303
SEL SHELLSEL cid   182648 id   15 ele DKT_CST  nodes  28561 28182 28183
SEL SHELLSEL cid   182649 id   15 ele DKT_CST  nodes  28561 28183 28560
SEL SHELLSEL cid   182650 id   15 ele DKT_CST  nodes  28246 28305 28306
SEL SHELLSEL cid   182651 id   15 ele DKT_CST  nodes  28246 28306 28247
SEL SHELLSEL cid   182652 id   15 ele DKT_CST  nodes  28126 28185 28186
SEL SHELLSEL cid   182653 id   15 ele DKT_CST  nodes  28126 28186 28127
SEL SHELLSEL cid   182654 id   15 ele DKT_CST  nodes  28127 28186 28187
SEL SHELLSEL cid   182655 id   15 ele DKT_CST  nodes  28127 28187 28128
SEL SHELLSEL cid   182656 id   15 ele DKT_CST  nodes  28129 28188 28189
SEL SHELLSEL cid   182657 id   15 ele DKT_CST  nodes  28129 28189 28130
SEL SHELLSEL cid   182658 id   15 ele DKT_CST  nodes  28130 28189 28190
SEL SHELLSEL cid   182659 id   15 ele DKT_CST  nodes  28130 28190 28131
SEL SHELLSEL cid   182660 id   15 ele DKT_CST  nodes  28132 28191 28192
SEL SHELLSEL cid   182661 id   15 ele DKT_CST  nodes  28132 28192 28133
SEL SHELLSEL cid   182662 id   15 ele DKT_CST  nodes  28200 28259 28260
SEL SHELLSEL cid   182663 id   15 ele DKT_CST  nodes  28200 28260 28201
SEL SHELLSEL cid   182664 id   15 ele DKT_CST  nodes  28192 28251 28252
SEL SHELLSEL cid   182665 id   15 ele DKT_CST  nodes  28192 28252 28193
SEL SHELLSEL cid   182666 id   15 ele DKT_CST  nodes  28193 28252 28253
