SEL BEAMSEL  cid   2092 id   12 nodes  8622 7899
SEL BEAMSEL  cid   2093 id   12 nodes  7899 9164
SEL BEAMSEL  cid   2094 id   12 nodes  7222 10019
SEL BEAMSEL  cid   2095 id   12 nodes  10019 7469
SEL BEAMSEL  cid   2096 id   12 nodes  7469 9235
SEL BEAMSEL  cid   2097 id   12 nodes  8931 8912
SEL BEAMSEL  cid   2098 id   12 nodes  8912 7279
SEL BEAMSEL  cid   2099 id   12 nodes  9164 7222
SEL BEAMSEL  cid   2100 id   12 nodes  7502 7362
SEL BEAMSEL  cid   2101 id   12 nodes  7439 8256
SEL BEAMSEL  cid   2102 id   12 nodes  10111 9438
SEL BEAMSEL  cid   2103 id   12 nodes  9002 7224
SEL BEAMSEL  cid   2104 id   12 nodes  7224 9369
SEL BEAMSEL  cid   2105 id   12 nodes  7290 8094
SEL BEAMSEL  cid   2106 id   12 nodes  8094 7789
SEL BEAMSEL  cid   2107 id   12 nodes  7789 9273
SEL BEAMSEL  cid   2108 id   12 nodes  8795 8020
SEL BEAMSEL  cid   2109 id   12 nodes  8020 7646
SEL BEAMSEL  cid   2110 id   12 nodes  8381 7386
SEL BEAMSEL  cid   2111 id   12 nodes  9509 10135
SEL BEAMSEL  cid   2112 id   12 nodes  7422 7244
SEL BEAMSEL  cid   2113 id   12 nodes  7244 8432
SEL BEAMSEL  cid   2114 id   12 nodes  9051 9513
SEL BEAMSEL  cid   2115 id   12 nodes  9513 7711
SEL BEAMSEL  cid   2116 id   12 nodes  7711 8326
SEL BEAMSEL  cid   2117 id   12 nodes  8407 8574
SEL BEAMSEL  cid   2118 id   12 nodes  8574 7407
SEL BEAMSEL  cid   2119 id   12 nodes  7229 8923
SEL BEAMSEL  cid   2120 id   12 nodes  9582 10298
SEL BEAMSEL  cid   2121 id   12 nodes  8723 7906
SEL BEAMSEL  cid   2122 id   12 nodes  9259 9406
SEL BEAMSEL  cid   2123 id   12 nodes  7190 8612
SEL BEAMSEL  cid   2124 id   12 nodes  8612 7410
SEL BEAMSEL  cid   2125 id   12 nodes  10064 8136
SEL BEAMSEL  cid   2126 id   12 nodes  8136 8786
SEL BEAMSEL  cid   2127 id   12 nodes  8786 9870
SEL BEAMSEL  cid   2128 id   12 nodes  8291 8899
SEL BEAMSEL  cid   2129 id   12 nodes  8899 9028
SEL BEAMSEL  cid   2130 id   12 nodes  9991 8149
SEL BEAMSEL  cid   2131 id   12 nodes  7875 10041
SEL BEAMSEL  cid   2132 id   12 nodes  7453 8641
SEL BEAMSEL  cid   2133 id   12 nodes  8641 8265
SEL BEAMSEL  cid   2134 id   12 nodes  8145 10103
SEL BEAMSEL  cid   2135 id   12 nodes  10103 9747
SEL BEAMSEL  cid   2136 id   12 nodes  9747 7206
SEL BEAMSEL  cid   2137 id   12 nodes  9660 9640
SEL BEAMSEL  cid   2138 id   12 nodes  9640 10079
SEL BEAMSEL  cid   2139 id   12 nodes  7221 8443
SEL BEAMSEL  cid   2140 id   12 nodes  10008 8723
SEL BEAMSEL  cid   2141 id   12 nodes  8160 8194
SEL BEAMSEL  cid   2142 id   12 nodes  7722 9285
SEL BEAMSEL  cid   2143 id   12 nodes  9285 10278
SEL BEAMSEL  cid   2144 id   12 nodes  9057 9703
SEL BEAMSEL  cid   2145 id   12 nodes  9703 8155
SEL BEAMSEL  cid   2146 id   12 nodes  8155 10349
SEL BEAMSEL  cid   2147 id   12 nodes  9867 8728
SEL BEAMSEL  cid   2148 id   12 nodes  8728 7417
SEL BEAMSEL  cid   2149 id   12 nodes  7291 7218
SEL BEAMSEL  cid   2150 id   12 nodes  10345 9648
SEL BEAMSEL  cid   2151 id   12 nodes  8032 7484
SEL BEAMSEL  cid   2152 id   12 nodes  7484 7788
SEL BEAMSEL  cid   2153 id   12 nodes  7535 8333
SEL BEAMSEL  cid   2154 id   12 nodes  8333 8937
SEL BEAMSEL  cid   2155 id   12 nodes  8937 7585
SEL BEAMSEL  cid   2156 id   12 nodes  8227 8537
SEL BEAMSEL  cid   2157 id   12 nodes  8537 10004
SEL BEAMSEL  cid   2158 id   12 nodes  7906 8563
SEL BEAMSEL  cid   2159 id   12 nodes  7936 8526
SEL BEAMSEL  cid   2160 id   12 nodes  7279 7502
SEL BEAMSEL  cid   2161 id   12 nodes  8265 9867
SEL BEAMSEL  cid   2162 id   12 nodes  9867 7788
SEL BEAMSEL  cid   2163 id   12 nodes  9516 7453
SEL BEAMSEL  cid   2164 id   12 nodes  8291 8432
SEL BEAMSEL  cid   2165 id   12 nodes  8432 8795
SEL BEAMSEL  cid   2166 id   12 nodes  9164 9438
SEL BEAMSEL  cid   2167 id   12 nodes  9438 7515
SEL BEAMSEL  cid   2168 id   12 nodes  9780 9113
SEL BEAMSEL  cid   2169 id   12 nodes  9471 7777
SEL BEAMSEL  cid   2170 id   12 nodes  8551 7822
SEL BEAMSEL  cid   2171 id   12 nodes  7822 7899
SEL BEAMSEL  cid   2172 id   12 nodes  8420 8463
SEL BEAMSEL  cid   2173 id   12 nodes  8020 7244
SEL BEAMSEL  cid   2174 id   12 nodes  7244 8899
SEL BEAMSEL  cid   2175 id   12 nodes  7484 8728
SEL BEAMSEL  cid   2176 id   12 nodes  8728 8641
SEL BEAMSEL  cid   2177 id   12 nodes  9762 9122
SEL BEAMSEL  cid   2178 id   12 nodes  9906 8443
SEL BEAMSEL  cid   2179 id   12 nodes  7453 7417
SEL BEAMSEL  cid   2180 id   12 nodes  7417 8032
SEL BEAMSEL  cid   2181 id   12 nodes  9028 7422
SEL BEAMSEL  cid   2182 id   12 nodes  7422 7646
SEL BEAMSEL  cid   2183 id   12 nodes  7777 8551
SEL BEAMSEL  cid   2184 id   12 nodes  8622 8938
SEL BEAMSEL  cid   2185 id   12 nodes  8938 8420
